CAT;SAC;SIC;Time;LAT;LON;H(m);H(ft);RHO;THETA;Mode3/A;FL;TA;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;GS(kt);HDG;STAT
CAT048;20;129;16:00:59:805;41,21639028;2,05593821;853,445389063098;2800,01777025377;5,488281;202,445068;1451;28;343194;VLG48JN;1015;N/A;N/A;N/A;N/A;N/A;177,363281;218;0,344;3264;3328;3714;227,26;178,2312;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:00:078;41,27772576;2,0694224;266,699110931717;874,997111109214;2,023438;226,983032;1000;8,75;34660B;IBE04KZ;1015;-26,016;-145,371;148;-3;152;-158,554688;147;0,224;2528;2528;2630;149,6;214,6454;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:01:750;41,59364771;2,22266666;891,619177877903;2925,25986354894;18,398438;17,171631;7375;29,25;346408;EAX4G;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1783;106,26;215,0354;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:02:180;41,45163961;2,40421975;1180,99745653011;3874,66369528224;16,390625;56,348877;2004;38,75;440018;EJU74VM;1015;N/A;N/A;N/A;N/A;N/A;-140,449219;249;0,404;-2656;-2688;453;277,64;220,1715;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:02:203;41,31793296;2,13949113;160,018362017348;524,994642840997;1,984375;58,584595;1000;5,25;502D96;DLH03H;1015;N/A;N/A;N/A;N/A;N/A;-117,070312;136;0,208;-704;-832;2278;142,78;245,5884;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:02:266;41,36751339;2,28371453;731,478486964479;2399,86387917254;9,144531;63,929443;6302;24;3453C3;VLG787R;1015;N/A;N/A;N/A;N/A;N/A;-122,519531;179;0,284;-640;-608;3579;193,16;239,848;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:02:766;41,24033912;2,33255043;1638,22888489906;5374,76685473222;11,074219;109,066772;6335;53,75;493288;NJE198G;1015;-4,043;27,598;250;NV;256;25,839844;231;0,384;-2400;NV;1411;249,26;27,4878;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:03:789;41,21223124;2,05613269;922,026266352274;3025,02065569919;5,71875;201,40686;1451;30,25;343194;VLG48JN;1015;N/A;N/A;N/A;N/A;N/A;177,1875;217;0,348;3296;3360;3714;227,26;178,2312;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:04:055;41,27525576;2,06806165;312,419123413973;1024,9971568615;2,171875;225,230713;1000;10,25;34660B;IBE04KZ;1015;N/A;N/A;N/A;N/A;N/A;-165,410156;146;0,224;2432;2528;2630;148,06;202,2308;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:05:742;41,5919902;2,22128815;891,61852686014;2925,25772766382;18,285156;17,078247;7375;29,25;346408;EAX4G;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1783;106,26;215,0354;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:06:180;41,44777336;2,39985223;1127,65981366206;3699,67142305503;16,097656;56,651001;2004;37;440018;EJU74VM;1015;0;-139,922;278;0;274;-140,800781;252;0,408;-2496;-2432;453;277,64;220,1715;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:06:195;41,31684591;2,13632491;144,778641191311;474,995557166101;1,828125;57,991333;1000;4,75;502D96;DLH03H;1015;0,879;-114,434;142;-0,031;138;-117,597656;135;0,208;-832;-800;2278;142,78;245,5884;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:06:258;41,36584707;2,27960264;716,240320662037;2349,86989364084;8,933594;63,984375;6302;23,5;3453C3;VLG787R;1015;N/A;N/A;N/A;N/A;N/A;-121,640625;177;0,28;-608;-608;3579;190,3;240,7379;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:06:742;41,24445009;2,33524118;1592,50655125361;5224,75919361489;11,109375;107,655029;6335;52,25;493288;NJE198G;1015;N/A;N/A;N/A;N/A;N/A;24,960938;230;0,38;-2336;NV;1411;249,26;26,9714;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:07:773;41,20792085;2,05623383;990,607205959968;3250,0237456017;5,960938;200,456543;1451;32,5;343194;VLG48JN;1015;0,176;178,418;228;-0,031;232;177,011719;216;0,344;3296;3296;3714;227,26;178,4839;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:08:023;41,27265675;2,06707757;365,759191179648;1199,99738478984;2,316406;223,26416;1000;12;34660B;IBE04KZ;1015;N/A;N/A;N/A;N/A;N/A;-169,804688;146;0,224;2432;2432;2630;148,5;195,6226;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:09:727;41,59034712;2,21984327;891,617908434942;2925,2556987097;18,171875;16,973877;7375;29,25;346408;EAX4G;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1783;107,58;215,1617;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:10:172;41,44383672;2,3955243;1089,56209521554;3574,67890446697;15,804688;56,980591;2004;35,75;440018;EJU74VM;1015;N/A;N/A;N/A;N/A;N/A;-140,800781;251;0,404;-1888;-1696;453;276,98;220,0122;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:10:180;41,31573004;2,13307428;129,538901133463;424,99640839471;1,667969;57,266235;1000;4,25;502D96;DLH03H;1015;N/A;N/A;N/A;N/A;N/A;-116,542969;135;0,204;-672;-800;2278;142,78;245,5884;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:10:250;41,36426391;2,27552893;708,622106709518;2324,87575257685;8,726562;64,017334;6302;23,25;3453C3;VLG787R;1015;2,461;-118,301;188;0,438;186;-120,761719;176;0,276;-448;-480;3579;188,54;241,7981;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:10:719;41,24851823;2,33803085;1546,78417640738;5074,75139732439;11,15625;106,259766;6335;50,75;493288;NJE198G;1015;N/A;N/A;N/A;N/A;N/A;24,785156;228;0,38;-2112;NV;1411;247,94;26,8726;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:11:758;41,20375068;2,05640744;1051,56816704012;3450,02690515192;6,195312;199,577637;1451;34,5;343194;VLG48JN;1015;N/A;N/A;N/A;N/A;N/A;176,660156;213;0,34;3200;3104;3714;227,26;178,4839;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:11:992;41,26995799;2,06631667;411,47930211015;1349,99775353507;2,460938;221,259155;1000;13,5;34660B;IBE04KZ;1015;N/A;N/A;N/A;N/A;N/A;-173,847656;147;0,228;2080;1952;2630;149,6;190,4041;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:13:719;41,58874305;2,21822297;891,61737378221;2925,25394459963;18,058594;16,842041;7375;29,25;346408;EAX4G;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1783;108,24;215,5957;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:14:172;41,43988494;2,39108832;1059,08444343507;3474,68660539952;15,507812;57,315674;2004;34,75;440018;EJU74VM;1015;N/A;N/A;N/A;N/A;N/A;-140,976562;248;0,4;-1408;-1248;453;273,68;219,8035;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:14:156;41,31468319;2,12996169;114,29912541993;374,997142642722;1,515625;56,387329;1000;3,75;502D96;DLH03H;1015;N/A;N/A;N/A;N/A;N/A;-117,421875;134;0,204;-672;-640;2278;142,34;245,9509;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:14:242;41,36270863;2,27143727;701,003864372149;2299,88151838672;8,519531;64,039307;6302;23;3453C3;VLG787R;1015;N/A;N/A;N/A;N/A;N/A;-119,707031;174;0,272;-320;-288;3579;185,68;242,7429;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:14:695;41,25257112;2,34074699;1508,68187054619;4949,74382816277;11,207031;104,886475;6335;49,5;493288;NJE198G;1015;N/A;N/A;N/A;N/A;N/A;24,960938;228;0,376;-2016;NV;1411;246,18;27,0813;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:15:742;41,19954469;2,05654553;1112,52917359676;3650,0302139032;6,433594;198,770142;1451;36,5;343194;VLG48JN;1015;N/A;N/A;N/A;N/A;N/A;177,363281;212;0,34;2912;2752;3714;228,36;178,4894;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:15:969;41,26715941;2,0658;449,579461744055;1474,99828126837;2,605469;219,204712;1000;14,75;34660B;IBE04KZ;1015;-1,23;-171,914;154;-0,219;158;-174,199219;151;0,232;1632;1504;2630;153,56;188,2343;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:17:711;41,58711004;2,21672291;891,616779493168;2925,25199483237;17,945312;16,726685;7375;29,25;346408;EAX4G;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1783;108,24;215,5957;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:18:172;41,43611434;2,38689198;1036,22663687635;3399,69379932941;15,226562;57,650757;2004;34;440018;EJU74VM;1015;N/A;N/A;N/A;N/A;N/A;-140,976562;245;0,392;-1152;-1088;453;269,94;219,8859;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:18:141;41,3136027;2,12676292;99,059329838492;324,997811707318;1,359375;55,288696;1000;3,25;502D96;DLH03H;1015;N/A;N/A;N/A;N/A;N/A;-117,070312;137;0,208;-736;-864;2278;142,78;245,5884;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:18:234;41,3612602;2,26746922;693,385537648574;2274,88700733895;8,320312;64,039307;6302;22,75;3453C3;VLG787R;1015;N/A;N/A;N/A;N/A;N/A;-119,003906;170;0,268;-160;-160;3579;182,16;243,5724;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:18:680;41,25659288;2,34347906;1478,19957524072;4849,73629443278;11,265625;103,535156;6335;48,5;493288;NJE198G;1015;-0,176;27,07;244;NV;248;24,960938;225;0,372;-1408;NV;1411;243,98;27,0868;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:19:727;41,19535009;2,05669561;1165,87022109237;3825,03365616868;6,671875;198,017578;1451;38,25;343194;VLG48JN;1015;N/A;N/A;N/A;N/A;N/A;177,363281;212;0,344;2592;2496;3714;230,34;178,7531;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:19:938;41,26429995;2,06534253;480,059650568292;1574,99890397047;2,753906;217,276611;1000;15,75;34660B;IBE04KZ;1015;N/A;N/A;N/A;N/A;N/A;-174,726562;157;0,244;1504;1504;2630;159,5;187,5696;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:21:703;41,58550635;2,21508672;891,616247667;2925,2502499958;17,832031;16,589355;7375;29,25;346408;EAX4G;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1783;108,02;214,4257;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:22:164;41,43229012;2,38262416;1013,36885392759;3324,70107071979;14,941406;58,002319;2004;33,25;440018;EJU74VM;1015;0,352;-140,098;266;0;262;-140,976562;243;0,388;-1024;-992;453;266,42;219,9683;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:22:117;41,31250685;2,12356151;83,8195077264681;274,998393729306;1,203125;53,937378;1000;2,75;502D96;DLH03H;1015;0;-114,082;142;0;138;-116,542969;134;0,204;-736;-768;2278;142,34;245,9509;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:22:227;41,35988676;2,2635491;685,76715979632;2249,89232854616;8,125;64,017334;6302;22,5;3453C3;VLG787R;1015;N/A;N/A;N/A;N/A;N/A;-118,300781;166;0,26;-128;-128;3579;178,64;244,4348;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:22:656;41,26060165;2,34614907;1455,33734154981;4774,72896365027;11,328125;102,205811;6335;47,75;493288;NJE198G;1015;N/A;N/A;N/A;N/A;N/A;25,136719;222;0,364;-1088;NV;1411;239,36;27,0978;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:23:711;41,19097763;2,05677915;1211,59134837892;3975,03735941549;6,921875;197,314453;1451;39,75;343194;VLG48JN;1015;0,352;178,945;232;0,031;232;177,539062;213;0,344;2432;2400;3714;232,32;178,764;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:23:906;41,26121114;2,06482057;510,539872694761;1674,99963593188;2,917969;215,436401;1000;16,75;34660B;IBE04KZ;1015;N/A;N/A;N/A;N/A;N/A;-174,902344;162;0,252;1696;1664;2630;164,34;186,9928;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:25:695;41,58385003;2,21367843;891,615607919171;2925,24815108553;17,71875;16,484985;7375;29,25;346408;EAX4G;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1783;106,7;213,5358;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:26:164;41,42851841;2,37850187;990,510955529287;3249,70796333871;14,664062;58,370361;2004;32,5;440018;EJU74VM;1015;N/A;N/A;N/A;N/A;N/A;-140,976562;241;0,388;-992;-864;453;264,44;219,776;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:26:094;41,31148194;2,12047843;76,1996550131589;249,998876153372;1,054688;52,179565;1000;2,5;502D96;DLH03H;1015;N/A;N/A;N/A;N/A;N/A;-117,597656;136;0,208;-608;-640;2278;141,46;245,7861;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:26:227;41,3585551;2,25959739;685,768762676977;2249,89758734113;7,929688;63,973389;6302;22,5;3453C3;VLG787R;1015;1,582;-114,785;174;0,406;172;-117,421875;163;0,256;-32;-96;3579;174,24;245,1984;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:26:633;41,26449458;2,34882973;1432,47512823064;4699,72169970421;11,398438;100,925903;6335;47;493288;NJE198G;1015;N/A;N/A;N/A;N/A;N/A;25,3125;219;0,36;-992;NV;1411;235,84;26,9989;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:27:695;41,1867524;2,05691988;1264,93248886615;4150,04110677162;7,164062;196,660767;1451;41,5;343194;VLG48JN;1015;N/A;N/A;N/A;N/A;N/A;177,714844;214;0,348;2464;2464;3714;235,18;179,0222;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:27:883;41,25814587;2,06437351;548,640122304671;1800,00045886206;3,082031;213,755493;1000;18;34660B;IBE04KZ;1015;N/A;N/A;N/A;N/A;N/A;-175,429688;166;0,26;1856;1792;2630;169,18;186,449;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:29:688;41,58221657;2,21217156;883,995014342479;2900,24620285538;17,605469;16,364136;7375;29;346408;EAX4G;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1783;106,26;213,0908;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:30:156;41,42478483;2,37443023;975,273014369421;3199,71471646377;14,390625;58,74939;2004;32;440018;EJU74VM;1015;N/A;N/A;N/A;N/A;N/A;-140,976562;240;0,384;-928;-896;453;262,24;219,8859;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:30:063;41,31043796;2,11738126;60,9597779903561;199,99927802188;0,90625;49,87793;1000;2;502D96;DLH03H;1015;N/A;N/A;N/A;N/A;N/A;-117,246094;135;0,204;-704;-800;2278;141,02;245,2478;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:30:219;41,35728692;2,25579688;685,770268130116;2249,90252649201;7,742188;63,92395;6302;22,5;3453C3;VLG787R;1015;N/A;N/A;N/A;N/A;N/A;-117,070312;163;0,256;-320;-384;3579;172,04;245,9674;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:30:617;41,26832129;2,35145088;1417,23297774047;4649,71464269003;11,472656;99,684448;6335;46,5;493288;NJE198G;1015;N/A;N/A;N/A;N/A;N/A;25,3125;217;0,356;-928;NV;1411;233,64;26,9989;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:31:680;41,18235327;2,05699087;1318,27371200826;4325,04512530518;7,417969;196,051025;1451;43,25;343194;VLG48JN;1015;N/A;N/A;N/A;N/A;N/A;177,890625;215;0,352;2560;2560;3714;236,28;179,0277;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:31:859;41,25490954;2,06388151;579,120407239534;1900,00139688775;3,257812;212,178955;1000;19;34660B;IBE04KZ;1015;-1,055;-173,848;174;-0,281;178;-175,78125;169;0,264;1632;1536;2630;174,24;186,2622;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:33:688;41,58056984;2,21070943;883,994398094714;2900,24418104506;17,492188;16,248779;7375;29;346408;EAX4G;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1783;107,14;212,7942;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:34:023;41,30922706;2,11407384;45,7198801748455;149,99961167284;0,746094;46,741333;1000;1,5;502D96;DLH03H;1015;N/A;N/A;N/A;N/A;N/A;-117,421875;134;0,204;-832;-800;2278;141,9;245,4181;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:34:164;41,42111804;2,3702934;952,415127306245;3124,72164627142;14,117188;59,122925;2004;31,25;440018;EJU74VM;1015;N/A;N/A;N/A;N/A;N/A;-140,800781;239;0,38;-960;-960;453;260,04;220,0012;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:34:211;41,35603125;2,25190129;670,531778492033;2199,9074801478;7,550781;63,852539;6302;22;3453C3;VLG787R;1015;N/A;N/A;N/A;N/A;N/A;-117,070312;162;0,256;-736;-704;3579;171,6;246,2695;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:34:602;41,27210738;2,35394529;1401,99093594681;4599,70794229175;11,546875;98,475952;6335;46;493288;NJE198G;1015;-0,527;26,719;236;NV;240;25,3125;219;0,36;-896;NV;1411;235,4;26,7792;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:35:672;41,17796241;2,05708741;1371,61498237308;4500,0492987689;7,671875;195,474243;1451;45;343194;VLG48JN;1015;N/A;N/A;N/A;N/A;N/A;178,066406;216;0,356;2720;2752;3714;238,26;179,2749;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:35:844;41,25162737;2,06343401;617,220726526342;2025,00244841668;3,4375;210,71228;1000;20,25;34660B;IBE04KZ;1015;N/A;N/A;N/A;N/A;N/A;-176,484375;174;0,272;1600;1632;2630;179,96;185,7404;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:37:680;41,57892755;2,20922113;883,99379274901;2900,24219500266;17,378906;16,12793;7375;29;346408;EAX4G;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1783;105,6;212,6349;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:37:969;41,30825022;2,11108069;30,4799509830773;99,9998423833193;0,609375;42,028198;1000;1;502D96;DLH03H;1015;0;-114,082;140;0,125;140;-117,597656;136;0,204;-672;-768;2278;141,46;245,7861;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:38:156;41,41740028;2,36617652;937,177194383927;3074,72842642256;13,84375;59,523926;2004;30,75;440018;EJU74VM;1015;0,703;-139,746;258;0,031;256;-140,625;238;0,38;-928;-960;453;258,5;220,2869;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:38:211;41,35477581;2,24810167;655,293209907599;2149,91217479325;7,363281;63,792114;6302;21,5;3453C3;VLG787R;1015;N/A;N/A;N/A;N/A;N/A;-117,246094;162;0,256;-768;-832;3579;172,04;245,9674;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:38:578;41,27597771;2,35652192;1379,12884645443;4524,70108460157;11,628906;97,25647;6335;45,25;493288;NJE198G;1015;N/A;N/A;N/A;N/A;N/A;25,3125;223;0,364;-1120;NV;1411;239,36;26,5649;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:39:664;41,17359063;2,0571859;1432,57629342936;4700,05360653478;7,925781;194,935913;1451;47;343194;VLG48JN;1015;0,176;179,297;238;0,031;238;178,242188;216;0,356;2912;2944;3714;239,14;179,2804;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:39:820;41,24822497;2,06299005;647,701086103916;2125,00363133317;3,625;209,333496;1000;21,25;34660B;IBE04KZ;1015;N/A;N/A;N/A;N/A;N/A;-175,957031;179;0,28;1728;1728;2630;185,02;185,5865;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:41:672;41,57725119;2,20788384;883,993120387197;2900,23998909113;17,265625;16,029053;7375;29;346408;EAX4G;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1783;106,04;211,8878;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:41:875;41,30717898;2,10801321;15,2399984439835;49,9999964949588;0,472656;34,733276;1000;0,5;502D96;DLH03H;1015;N/A;N/A;N/A;N/A;N/A;-117,773438;130;0,196;-736;-768;2278;139,7;245,451;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:42:156;41,41380182;2,36205071;921,939284138381;3024,73528097257;13,574219;59,91394;2004;30,25;440018;EJU74VM;1015;N/A;N/A;N/A;N/A;N/A;-140,800781;235;0,376;-416;-384;453;256,3;220,4022;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:42:195;41,35350605;2,2442148;640,054637535475;2099,91685701189;7,171875;63,720703;6302;21;3453C3;VLG787R;1015;0,352;-113,906;170;0,031;170;-117,246094;161;0,252;-864;-864;3579;170,72;246,1377;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:42:555;41,27993334;2,35926217;1348,64665032551;4424,69387625394;11,722656;96,026001;6335;44,25;493288;NJE198G;1015;N/A;N/A;N/A;N/A;N/A;25,3125;226;0,372;-1344;NV;1411;243,98;26,5649;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:43:648;41,16910583;2,05722944;1493,53767868597;4900,05815774008;8,1875;194,436035;1451;49;343194;VLG48JN;1015;N/A;N/A;N/A;N/A;N/A;178,417969;217;0,356;3008;3040;3714;239,14;179,5166;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:43:797;41,24471817;2,06254373;685,801486155018;2250,00494783683;3,820312;208,048096;1000;22,5;34660B;IBE04KZ;1015;N/A;N/A;N/A;N/A;N/A;-176,660156;184;0,288;1792;1728;2630;190,08;185,7404;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:45:664;41,57565185;2,20650911;876,372509347275;2875,23798356691;17,15625;15,919189;7375;28,75;346408;EAX4G;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1783;105,6;211,4264;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:45:734;41,30613146;2,10498247;7,62002191692591;25,0000727059272;0,351562;22,104492;1000;0,25;502D96;DLH03H;1015;N/A;N/A;N/A;N/A;N/A;-117,597656;135;0,204;-544;-544;2278;139,7;245,451;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:46:156;41,41020781;2,35800074;914,321302228607;2999,7419012037;13,308594;60,325928;2004;30;440018;EJU74VM;1015;N/A;N/A;N/A;N/A;N/A;-140,800781;232;0,372;-384;-288;453;252,12;220,3253;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:46:188;41,3522778;2,24039701;624,816004136577;2049,92133901145;6,984375;63,638306;6302;20,5;3453C3;VLG787R;1015;N/A;N/A;N/A;N/A;N/A;-117,246094;160;0,252;-800;-864;3579;169,84;246,0004;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:46:539;41,28400422;2,36189178;1325,78454731684;4349,68697421899;11,816406;94,784546;6335;43,5;493288;NJE198G;1015;N/A;N/A;N/A;N/A;N/A;25,136719;229;0,376;-1440;NV;1411;247,06;26,4606;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:47:641;41,16469856;2,0572733;1554,49908717629;5100,06278517145;8,445312;193,974609;1451;51;343194;VLG48JN;1015;N/A;N/A;N/A;N/A;N/A;179,296875;217;0,36;3072;3104;3714;239,14;180;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:47:781;41,24121453;2,06215493;716,281920927577;2350,00637745603;4,015625;206,856079;1000;23,5;34660B;IBE04KZ;1015;-1,406;-175,078;196;-0,156;200;-177,1875;188;0,296;1536;1536;2630;195,8;184,9823;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:49:477;41,30512439;2,10196036;2,23452225327492E-05;7,33110998943448E-05;0,265625;359,044189;1000;-0,25;502D96;DLH03H;1015;N/A;N/A;N/A;N/A;N/A;-117,773438;134;0,204;-672;-576;2278;140,58;245,6213;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:49:656;41,57396259;2,20522318;876,371816099621;2875,23570913228;17,042969;15,825806;7375;28,75;346408;EAX4G;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1783;104,06;211,2451;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:50:156;41,40672206;2,35415013;906,703188876621;2974,74809019397;13,054688;60,748901;2004;29,75;440018;EJU74VM;1015;N/A;N/A;N/A;N/A;N/A;-140,800781;229;0,364;-320;-256;453;248,38;220,4242;No alert, no SPI, aircraft airbone
CAT048;20;129;16:01:50:188;41,35101351;2,23660736;601,957318007015;1974,92564721013;6,796875;63,572388;6302;19,75;3453C3;VLG787R;1015;N/A;N/A;N/A;N/A;N/A;-117,421875;159;0,248;-768;-832;3579;169,4;246,308;No alert, no SPI, aircraft airbone
